customer_uid,split,recency,history,history_log1p,mens,womens,newbie,mw_count,bought_both,zip_code,channel,history_segment,history_segment_ord,treatment_arm,T,T_mens,T_womens,visit,conversion,spend
50963,train,1,636.76,6.45796203702443,1,1,1,2,1,Rural,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
50964,train,11,335.05,5.817259958415975,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
50965,test,2,429.75,6.065527875408039,1,1,1,2,1,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
50966,train,5,542.44,6.297919304883046,0,1,1,1,0,Rural,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
50967,test,1,480.57,6.177051599695558,0,1,0,1,0,Urban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
50968,test,5,29.99,3.433664571799657,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
50969,train,11,43.4,3.7932394694381792,0,1,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
50970,test,2,31.75,3.488902962081261,0,1,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
50971,train,4,47.3,3.877431560658527,0,1,1,1,0,Rural,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
50972,train,2,235.49,5.465905923739927,1,0,0,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
50973,train,5,166.23,5.119370110393032,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
50974,train,1,29.99,3.433664571799657,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
50975,test,10,110.95,4.718052343044764,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
50976,train,12,170.96,5.147261891628081,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
50977,train,1,766.9,6.6436595163364975,0,1,1,1,0,Urban,Web,"6) $750 - $1,000",6,mens_email,1,1,0,0,0,0.0
50978,train,3,395.67,5.983104700763502,0,1,0,1,0,Urban,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
50979,test,1,96.23,4.577079305821566,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
50980,train,7,167.62,5.12764766249453,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
50981,train,2,87.38,4.481645699702594,1,0,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
50982,train,10,167.35,5.126045145607083,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
50983,train,12,91.89,4.53141599739943,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
50984,test,10,29.99,3.433664571799657,0,1,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
50985,train,1,561.35,6.332124431850031,1,1,1,2,1,Urban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
50986,train,2,879.49,6.7804785706883495,1,1,1,2,1,Urban,Phone,"6) $750 - $1,000",6,mens_email,1,1,0,0,0,0.0
50987,train,2,120.16,4.797111986159036,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
50988,train,8,157.67,5.066826573745998,1,0,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
50989,train,3,135.0,4.912654885736052,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
50990,test,6,321.83,5.77712586888041,1,0,0,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
50991,train,8,29.99,3.433664571799657,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
50992,train,1,110.64,4.715279408668121,0,1,1,1,0,Rural,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
50993,train,4,184.66,5.223917043971786,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
50994,train,1,97.47,4.589751933259711,1,0,1,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
50995,train,11,143.86,4.97576775876718,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
50996,train,10,62.37,4.148990563335426,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
50997,train,11,298.49,5.702081028016443,1,0,1,1,0,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
50998,train,2,761.74,6.636917213055248,1,1,1,2,1,Urban,Web,"6) $750 - $1,000",6,mens_email,1,1,0,0,0,0.0
50999,train,9,29.99,3.433664571799657,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
51000,train,11,95.79,4.572543683160998,0,1,1,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51001,test,9,108.32,4.694279361059867,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51002,train,8,196.48,5.285637313390662,0,1,0,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,1,1,29.99
51003,train,10,43.96,3.8057732055854356,1,0,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51004,test,7,217.24,5.3855953746550975,1,1,0,2,1,Suburban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
51005,train,10,63.05,4.1596640283427435,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51006,train,4,123.9,4.827513417131532,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51007,train,1,32.94,3.52459425980608,0,1,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51008,train,9,117.42,4.77423762710363,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51009,test,2,101.9,4.633757642840004,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51010,test,3,103.3,4.647271362006727,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51011,train,4,824.33,6.715783306356008,1,1,1,2,1,Suburban,Web,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
51012,test,6,250.91,5.529071880863581,1,0,0,1,0,Urban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51013,test,2,441.25,6.091875333039894,1,1,1,2,1,Rural,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
51014,train,8,284.32,5.6536113574098374,0,1,1,1,0,Urban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
51015,train,1,40.72,3.7309806301325716,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51016,train,12,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51017,train,7,331.1,5.805436128382701,0,1,1,1,0,Rural,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
51018,test,4,83.83,4.440649253819643,0,1,1,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51019,test,9,316.37,5.760068285666793,1,0,0,1,0,Urban,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
51020,train,2,217.42,5.3864198147695825,1,1,0,2,1,Suburban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
51021,train,11,188.96,5.246813523680921,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
51022,test,8,433.87,6.07504713584924,1,0,0,1,0,Rural,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
51023,train,1,462.44,6.138676926788369,1,0,0,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
51024,train,5,59.25,4.098502572370764,0,1,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51025,train,12,169.64,5.139556074163095,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51026,train,11,207.1,5.338018733399589,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
51027,train,5,641.06,6.464681757266964,0,1,1,1,0,Suburban,Phone,5) $500 - $750,5,control,0,0,0,0,0,0.0
51028,train,10,29.99,3.433664571799657,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51029,train,8,35.06,3.585184217775171,0,1,1,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51030,test,12,38.28,3.670715483486265,1,0,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51031,train,7,49.22,3.916413353729439,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51032,train,3,275.83,5.623403599373554,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
51033,train,7,648.11,6.475602193867448,1,1,1,2,1,Urban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,1,0,0.0
51034,train,10,303.75,5.719491768361381,0,1,1,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51035,test,1,178.29,5.189004606607336,0,1,0,1,0,Rural,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51036,test,9,292.35,5.681366435371869,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51037,train,10,42.29,3.7679216614538893,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51038,train,3,142.63,4.967240548443732,1,0,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51039,test,6,198.54,5.296014717485361,0,1,0,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51040,train,11,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51041,train,3,76.77,4.353755752706852,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51042,train,2,83.91,4.441591872011272,1,0,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51043,test,6,42.08,3.7630588522881876,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
51044,train,2,106.01,4.67292228803891,0,1,0,1,0,Rural,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51045,train,4,67.1,4.220977213155467,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,1,0,0.0
51046,train,8,134.8,4.911183215124596,1,0,1,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
51047,train,2,211.79,5.3603057638821054,1,0,0,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51048,train,6,103.7,4.651099117876491,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51049,train,4,517.92,6.251749728702811,0,1,1,1,0,Urban,Web,5) $500 - $750,5,control,0,0,0,0,0,0.0
51050,train,10,587.08,6.376862993065832,1,0,1,1,0,Urban,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
51051,test,2,506.1,6.228708222800973,1,0,1,1,0,Urban,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
51052,train,6,29.99,3.433664571799657,0,1,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51053,train,4,651.97,6.4815311864140295,0,1,1,1,0,Urban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
51054,test,10,33.68,3.546163151912341,0,1,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51055,train,10,45.43,3.8379458020318302,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51056,train,9,407.47,6.012418472190768,0,1,0,1,0,Rural,Phone,4) $350 - $500,4,mens_email,1,1,0,1,0,0.0
51057,train,10,154.61,5.047352877031418,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51058,train,10,170.38,5.1438833132409725,0,1,1,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
51059,train,10,354.54,5.87363776049454,1,0,0,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
51060,test,7,181.72,5.207954926467646,0,1,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,1,0,0.0
51061,train,7,150.79,5.022497986638768,1,0,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51062,train,1,29.99,3.433664571799657,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51063,train,6,168.77,5.134444579822542,0,1,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
51064,train,2,241.1,5.489350863944013,0,1,1,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,1,0,0.0
51065,test,7,92.87,4.541910846348901,0,1,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51066,train,10,70.57,4.270675991750506,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51067,train,6,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51068,test,4,407.48,6.012442953493173,1,1,0,2,1,Suburban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
51069,train,10,29.99,3.433664571799657,0,1,0,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51070,train,2,543.95,6.300694047335321,1,1,1,2,1,Suburban,Phone,5) $500 - $750,5,womens_email,1,0,1,1,0,0.0
51071,train,7,543.92,6.30063899489786,1,1,1,2,1,Rural,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
51072,train,7,50.72,3.945844553903657,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
51073,test,3,121.5,4.808111029984782,1,0,1,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
51074,train,4,299.55,5.705614129485171,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51075,train,1,652.52,6.482373137033614,0,1,1,1,0,Urban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
51076,train,9,503.52,6.223607482218992,1,0,1,1,0,Suburban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
51077,train,1,176.06,5.176488658182903,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51078,test,4,419.16,6.040635591114431,0,1,0,1,0,Rural,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
51079,train,1,325.78,5.789287161602678,1,1,1,2,1,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51080,test,9,438.05,6.084613301806004,1,0,0,1,0,Suburban,Multichannel,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
51081,train,9,395.1,5.981666704627871,0,1,1,1,0,Suburban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
51082,train,5,569.72,6.346898721610581,1,1,1,2,1,Suburban,Multichannel,5) $500 - $750,5,control,0,0,0,1,0,0.0
51083,train,12,171.14,5.148308099221328,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51084,train,9,236.75,5.4712197014254995,1,1,1,2,1,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51085,train,2,649.19,6.47726462786842,0,1,1,1,0,Suburban,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
51086,test,5,33.3,3.535145354171894,1,0,1,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51087,train,6,201.89,5.312663960254958,1,0,0,1,0,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51088,train,1,445.33,6.10105858873528,0,1,0,1,0,Rural,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
51089,train,11,418.29,6.038562804619722,0,1,0,1,0,Urban,Phone,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
51090,train,8,75.19,4.333230220484919,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51091,train,7,278.58,5.633288477042982,1,0,1,1,0,Rural,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
51092,test,1,237.19,5.473068674511823,0,1,1,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
51093,train,10,39.71,3.7064737625148876,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51094,train,10,97.74,4.592490132830717,0,1,1,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51095,train,9,679.01,6.522107503944375,1,1,1,2,1,Rural,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
51096,train,9,29.99,3.433664571799657,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51097,train,9,143.75,4.975008116453105,1,0,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51098,train,3,88.98,4.499587423413026,1,0,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
51099,train,11,108.2,4.693181063310805,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51100,train,6,165.0,5.111987788356544,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51101,train,1,1042.81,6.950632759542804,0,1,1,1,0,Suburban,Multichannel,"7) $1,000 +",7,mens_email,1,1,0,1,0,0.0
51102,test,2,163.74,5.1043684735131025,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
51103,train,11,29.99,3.433664571799657,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
51104,train,6,44.96,3.827771452980555,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51105,test,7,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51106,train,1,350.4,5.861925175752996,1,1,0,2,1,Rural,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
51107,train,2,616.13,6.4250796986324925,1,0,1,1,0,Urban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
51108,train,7,129.5,4.871373226762748,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51109,train,12,107.69,4.688499793575096,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51110,test,1,260.69,5.5671605971132365,1,0,1,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51111,train,11,207.16,5.338307014764196,1,0,1,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
51112,train,2,323.61,5.782624461753219,1,0,0,1,0,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
51113,train,4,172.22,5.1545624629028985,1,0,0,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
51114,train,7,112.62,4.732859547128981,1,0,1,1,0,Rural,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51115,train,1,97.44,4.589447225522855,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51116,train,3,58.34,4.083283614862676,1,0,1,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51117,train,2,29.99,3.433664571799657,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
51118,test,4,541.78,6.296704081298096,1,1,1,2,1,Suburban,Web,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
51119,train,11,101.46,4.629472478511056,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51120,test,1,536.78,6.287449554597325,0,1,1,1,0,Urban,Web,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
51121,test,11,166.32,5.119908146573998,0,1,0,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,1,0,0.0
51122,train,8,865.23,6.764150462214492,1,0,1,1,0,Urban,Web,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
51123,train,4,127.61,4.856784569277996,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
51124,train,5,463.4,6.140746249823736,1,0,0,1,0,Urban,Multichannel,4) $350 - $500,4,control,0,0,0,1,0,0.0
51125,train,4,89.21,4.502140285668547,1,0,1,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51126,train,9,29.99,3.433664571799657,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,1,0,0.0
51127,train,1,275.92,5.623728655809825,0,1,1,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
51128,train,9,199.59,5.301263023836606,0,1,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51129,test,7,183.68,5.218624597638788,0,1,1,1,0,Urban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51130,train,2,451.17,6.114058215316716,1,0,0,1,0,Suburban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
51131,train,1,948.21,6.85563005969364,0,1,1,1,0,Urban,Phone,"6) $750 - $1,000",6,control,0,0,0,1,0,0.0
51132,train,12,29.99,3.433664571799657,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51133,train,9,72.77,4.300952144896211,0,1,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51134,train,10,499.67,6.215947201423421,0,1,0,1,0,Suburban,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
51135,test,9,94.48,4.558916801470629,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51136,test,12,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51137,train,11,37.2,3.6428355156125294,0,1,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51138,train,1,712.15,6.569691776969432,1,0,1,1,0,Rural,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
51139,train,6,29.99,3.433664571799657,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51140,test,1,881.24,6.782464127835432,0,1,1,1,0,Suburban,Multichannel,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
51141,train,9,280.07,5.638603748631207,1,0,0,1,0,Suburban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51142,train,5,261.01,5.568382670971651,1,1,0,2,1,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
51143,train,1,278.26,5.6321432475140485,1,0,1,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
51144,train,2,630.78,6.448541232279725,1,1,1,2,1,Urban,Phone,5) $500 - $750,5,control,0,0,0,1,0,0.0
51145,train,2,544.69,6.302051048937236,0,1,1,1,0,Urban,Multichannel,5) $500 - $750,5,mens_email,1,1,0,1,0,0.0
51146,train,5,1059.27,6.966278871652382,0,1,1,1,0,Urban,Phone,"7) $1,000 +",7,control,0,0,0,0,0,0.0
51147,train,5,29.99,3.433664571799657,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51148,test,1,185.17,5.226660234783806,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
51149,train,11,29.99,3.433664571799657,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51150,train,1,323.33,5.781761515972789,1,1,0,2,1,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
51151,train,2,440.45,6.090064763347591,1,0,0,1,0,Rural,Phone,4) $350 - $500,4,mens_email,1,1,0,1,0,0.0
51152,train,9,29.99,3.433664571799657,1,0,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
51153,train,8,29.99,3.433664571799657,1,0,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51154,train,8,63.41,4.165268900558799,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
51155,train,3,98.42,4.599353300666526,1,0,0,1,0,Rural,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
51156,train,9,393.98,5.97883513070784,1,0,0,1,0,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
51157,test,2,358.28,5.884102028779482,0,1,0,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,1,0,0.0
51158,train,11,237.04,5.472438726776652,1,1,1,2,1,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
51159,train,5,72.7,4.300002799195291,0,1,1,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51160,train,7,349.69,5.859902642339818,0,1,0,1,0,Rural,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51161,test,4,405.33,6.007165637334066,1,1,0,2,1,Urban,Multichannel,4) $350 - $500,4,womens_email,1,0,1,1,0,0.0
51162,train,1,248.08,5.517774130004251,1,1,0,2,1,Urban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
51163,train,5,528.82,6.272537326219828,1,1,1,2,1,Suburban,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
51164,test,2,95.55,4.570061008874523,1,0,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
51165,train,2,330.21,5.802752615292013,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
51166,train,1,343.15,5.841077608844373,1,0,0,1,0,Suburban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51167,train,5,335.84,5.819608040161792,1,1,0,2,1,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
51168,train,5,608.45,6.412556911101846,1,1,1,2,1,Urban,Phone,5) $500 - $750,5,mens_email,1,1,0,1,0,0.0
51169,train,2,29.99,3.433664571799657,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
51170,train,9,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
51171,train,1,291.15,5.677267369000446,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
51172,train,2,29.99,3.433664571799657,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
